0,1632
1,1409
2,1409
3,2449
4,2057
5,2057
6,0
7,123
8,1554
9,0
10,1610
11,849
12,682
13,738
14,738
15,1453
16,1632
17,22
18,648
19,89
20,167
21,458
22,715
23,715
24,928
25,928
26,234
27,413
28,671
29,33
30,805
31,805
32,1353
33,246
34,738
35,738
36,234
37,1241
38,570
39,1644
40,1923
41,1588
42,973
43,726
44,771
45,771
46,1006
47,1565
48,469
49,1990
50,1263
51,704
52,1006
53,659
54,1487
55,1487
56,33
57,1219
58,1279
59,1379
60,1047
61,2035
62,2156
63,1554
64,3892
65,3892
66,3892
67,693
68,3109
69,2583
70,726
71,726
72,2382
73,2371
74,1856
75,2393
76,1968
77,1968
78,1934
79,5066
80,2415
81,3243
82,1509
83,1375
84,3142
85,3142
86,2113
87,2113
88,1878
89,570
90,905
91,1867
92,1867
93,301
94,301
95,2527
96,1241
97,313
98,1711
99,715
100,905
101,984
102,212
103,805
104,805
105,503
106,301
107,704
108,536
109,123
110,458
111,89
112,89
113,592
114,592
115,603
116,525
117,301
118,324
119,11
120,11
121,592
122,447
123,536
124,369
125,469
126,961
127,961
128,0
129,682
130,1442
131,626
132,458
133,234
134,234
135,335
136,715
137,693
138,693
139,682
140,984
141,2292
142,1521
143,615
144,984
145,984
146,905
147,1118
148,782
149,2057
150,873
151,1096
152,1129
153,1129
154,1151
155,1543
156,246
157,626
158,838
159,570
160,838
161,917
162,313
163,313
164,313
165,917
166,391
167,1330
168,492
169,1286
170,1286
171,525
172,782
173,1263
174,2046
175,2046
176,78
177,100
178,615
179,278
180,1112
181,1185
182,637
183,760
184,111
185,111
186,111
187,0
188,827
189,167
190,715
191,581
192,805
193,1711
194,1167
195,2209
196,2628
197,2628
198,2236
199,928
200,650
201,659
202,1767
203,1990
204,771
205,1632
206,1901
207,1901
208,223
209,447
210,223
211,1230
212,671
213,135
214,233
215,234
216,324
217,917
218,223
219,223
220,67
221,380
222,167
223,480
224,55
225,134
226,246
227,257
228,257
229,257
230,380
231,190
232,33
233,257
234,123
235,123
236,190
237,346
238,123
239,268
240,268
241,167
242,246
243,156
244,190
245,268
246,212
247,257
248,335
249,335
250,335
251,424
252,268
253,257
254,212
255,145
256,145
257,246
258,190
259,178
260,167
261,123
262,156
263,134
264,134
265,190
266,123
267,123
268,145
269,234
270,178
271,156
272,492
273,704
274,514
275,11
276,212
277,212
278,67
279,167
280,313
281,22
282,145
283,324
284,234
285,234
286,223
287,123
288,145
289,234
290,346
291,167
292,167
293,167
294,167
295,67
296,123
297,268
298,268
299,470
300,626
301,33
302,257
303,357
304,357
305,246
306,246
307,749
308,704
309,145
310,335
311,950
312,950
313,603
314,279
315,369
316,369
317,167
318,503
319,771
