0,1632
1,2907
2,2907
3,3299
4,1006
5,2393
6,4115
7,4384
8,2124
9,11
10,704
11,3008
12,3377
13,3377
14,3925
15,5010
16,2930
17,3847
18,3959
19,3199
20,4070
21,5323
22,5323
23,5625
24,2695
25,2695
26,961
27,2997
28,995
29,995
30,1644
31,55
32,1151
33,1342
34,1946
35,3858
36,2337
37,2346
38,370
39,370
40,223
41,2672
42,1465
43,1453
44,2863
45,402
46,1465
47,346
48,1375
49,1375
50,1006
51,2426
52,570
53,2382
54,1297
55,760
56,1230
57,2013
58,2013
59,167
60,794
61,2527
62,3187
63,726
64,2315
65,1666
66,2952
67,2270
68,2270
69,1957
70,1677
71,2348
72,637
73,1051
74,1509
75,1453
76,2617
77,2617
78,3645
79,1431
80,805
81,2001
82,2214
83,2494
84,1207
85,1017
86,1252
87,1252
88,905
89,861
90,1420
91,2807
92,1565
93,3042
94,2650
95,1353
96,1733
97,1733
98,2192
99,995
100,615
101,1118
102,995
103,1957
104,2952
105,1297
106,849
107,849
108,1487
109,3209
110,671
111,1196
112,3131
113,2147
114,0
115,861
116,1107
117,738
118,738
119,1431
120,838
121,1733
122,961
123,626
124,1286
125,861
126,1453
127,89
128,794
129,794
130,1517
131,1733
132,246
133,771
134,1834
135,805
136,805
137,1498
138,1040
139,369
140,1689
141,1588
142,861
143,739
144,704
145,2661
146,201
147,201
148,1252
149,2124
150,1442
151,771
152,1811
153,1610
154,2326
155,872
156,1934
157,1934
158,3064
159,11
160,1543
161,3050
162,1196
163,2930
164,2594
165,2594
166,2807
167,3355
168,3757
169,2740
170,2136
171,2538
172,2796
173,4652
174,3344
175,3344
176,2561
177,1778
178,2728
179,301
180,1509
181,917
182,2035
183,1532
184,111
185,111
186,2728
187,335
188,1073
189,290
190,1442
191,771
192,1151
193,111
194,1174
195,1174
196,738
197,156
198,849
199,469
200,469
201,1241
202,1957
203,2337
204,4018
205,4018
206,917
207,78
208,223
209,1017
210,11
211,1308
212,559
213,1073
214,1006
215,1006
216,973
217,2549
218,3232
219,1040
220,3040
221,296
222,408
223,2449
224,291
225,1901
226,1901
227,1150
228,1845
229,2102
230,3634
231,2930
232,1822
233,995
234,984
235,2572
236,2326
237,2896
238,2896
239,827
240,2605
241,3299
242,2896
243,2907
244,2829
245,2527
246,4708
247,5413
248,5413
249,3220
250,1040
251,1957
252,1733
253,2113
254,0
255,2371
256,257
257,1330
258,615
259,615
260,1040
261,1196
262,2549
263,3310
264,872
265,704
266,346
267,268
268,1666
269,0
270,0
271,1509
272,1040
273,4093
274,1990
275,1118
276,1711
277,2438
278,2639
279,2639
280,3500
281,4328
282,5983
283,4898
284,3276
285,3690
286,5558
287,6374
288,5390
289,5390
290,4764
291,5267
292,5178
293,7236
294,7101
295,5502
296,3377
297,5144
298,5144
299,2617
300,2863
301,5614
302,3399
303,4909
304,4551
305,3310
306,4585
307,4585
308,637
309,3623
310,2549
311,5368
312,4451
313,2997
314,4954
315,4551
316,2247
317,2247
318,2885
319,3713
