0,46939
1,31494
2,35676
3,26438
4,21562
5,19381
6,26405
7,22837
8,16731
9,16731
10,15825
11,22267
12,17905
13,22423
14,23419
15,20086
16,26785
17,49556
18,38126
19,38126
20,48885
21,43058
22,27154
23,38204
24,37488
25,37969
26,35117
27,28463
28,11295
29,7571
30,7571
31,13219
32,17961
33,10445
34,8723
35,6145
36,6634
37,5814
38,5814
39,8220
40,6330
41,5312
42,6039
43,7582
44,8936
45,7985
46,11485
47,11485
48,4797
49,7057
50,5849
51,2930
52,9014
53,4988
54,4988
55,7828
56,6308
57,5256
58,7448
59,7750
60,11407
61,8511
62,8511
63,7895
64,4876
65,10199
66,13342
67,18118
68,22390
69,12727
70,12727
71,19784
72,16474
73,18185
74,15310
75,15926
76,21629
77,19102
78,13261
79,13261
80,14281
81,14852
82,15467
83,18643
84,13700
85,13980
86,21383
87,23173
88,20220
89,20220
90,22669
91,24492
92,28116
93,35061
94,20612
95,18252
96,8656
97,16776
98,11743
99,11743
100,13353
101,14181
102,10490
103,8018
104,8768
105,4730
106,4149
107,6978
108,6978
109,10244
110,10826
111,12347
112,16015
113,11530
114,13185
115,12045
116,14762
117,14762
118,7661
119,5804
120,7694
121,3455
122,6363
123,9987
124,9070
125,9662
126,9662
127,8958
128,7616
129,6520
130,7683
131,3970
132,5211
133,4943
134,4943
135,7079
136,9595
137,9819
138,5323
139,9025
140,14371
141,5759
142,6833
143,6833
144,10691
145,13856
146,20175
147,10356
148,11877
149,13185
150,13185
151,16630
152,20858
153,18129
154,21260
155,19023
156,16708
157,17245
158,19180
159,7135
160,7135
161,6900
162,10322
163,9338
164,12828
165,8522
166,8354
167,12291
168,12291
169,10781
170,7828
171,8097
172,11720
173,12626
174,9539
175,9539
176,11217
177,6464
178,5178
179,6699
180,10949
181,8790
182,8790
183,10479
184,10770
185,3243
186,4876
187,5580
188,10244
189,13331
190,13331
191,12928
192,14371
193,11586
194,8801
195,5647
196,7895
197,8097
198,10759
199,10054
200,10054
201,8734
202,10278
203,7661
204,7515
205,9752
206,9886
207,9886
208,17010
209,13174
210,16138
211,11541
212,9573
213,12593
214,12436
215,12973
216,6900
217,6900
218,13599
219,7157
220,7884
221,7370
222,10054
223,12045
224,10210
225,10356
226,10356
227,8880
228,8220
229,6039
230,6151
231,5357
232,6565
233,6318
234,6318
235,8835
236,5323
237,7996
238,7582
239,10434
240,8991
241,7236
242,12380
243,12380
244,15288
245,12828
246,14002
247,15881
248,16418
249,12705
250,20925
251,25253
252,25253
253,22144
254,19504
255,25477
256,17010
257,10893
258,11955
259,7951
260,6207
261,9886
262,9886
263,17223
264,9047
265,7157
266,7113
267,9316
268,8074
269,5647
270,5547
271,5547
272,9461
273,11116
274,12503
275,16284
276,31729
277,14383
278,11653
279,5099
280,5413
281,5413
282,5871
283,5491
284,6509
285,5793
286,12011
287,10848
288,9036
289,9036
290,7269
291,10658
292,10915
293,7101
294,11060
295,6441
296,5860
297,5994
298,5994
299,9942
300,16776
301,13812
302,8868
303,13924
304,11340
305,6744
306,6744
307,9338
308,15120
309,8936
310,10736
311,10591
312,9383
313,10781
314,7168
315,7168
316,7873
317,7694
318,6274
319,9495
