0,31136
1,31136
2,40732
3,46939
4,31494
5,35676
6,26438
7,21562
8,19381
9,26405
10,22837
11,16731
12,16731
13,15825
14,22267
15,17905
16,22423
17,23419
18,20086
19,26785
20,49556
21,38126
22,38126
23,48885
24,43058
25,27154
26,38204
27,37488
28,37969
29,35117
30,28463
31,11295
32,7571
33,7571
34,13219
35,17961
36,10445
37,8723
38,6145
39,6634
40,5814
41,5814
42,8220
43,6330
44,5312
45,6039
46,7582
47,8936
48,7985
49,11485
50,11485
51,4797
52,7057
53,5849
54,2930
55,9014
56,4988
57,4988
58,7828
59,6308
60,5256
61,7448
62,7750
63,11407
64,8511
65,8511
66,7895
67,4876
68,10199
69,13342
70,18118
71,22390
72,12727
73,12727
74,19784
75,16474
76,18185
77,15310
78,15926
79,21629
80,19102
81,13261
82,13261
83,14281
84,14852
85,15467
86,18643
87,13700
88,13980
89,21383
90,23173
91,20220
92,20220
93,22669
94,24492
95,28116
96,35061
97,20612
98,18252
99,8656
100,16776
101,11743
102,11743
103,13353
104,14181
105,10490
106,8018
107,8768
108,4730
109,4149
110,6978
111,6978
112,10244
113,10826
114,12347
115,16015
116,11530
117,13185
118,12045
119,14762
120,14762
121,7661
122,5804
123,7694
124,3455
125,6363
126,9987
127,9070
128,9662
129,9662
130,8958
131,7616
132,6520
133,7683
134,3970
135,5211
136,4943
137,4943
138,7079
139,9595
140,9819
141,5323
142,9025
143,14371
144,5759
145,6833
146,6833
147,10691
148,13856
149,20175
150,10356
151,11877
152,13185
153,13185
154,16630
155,20858
156,18129
157,21260
158,19023
159,16708
160,17245
161,19180
162,7135
163,7135
164,6900
165,10322
166,9338
167,12828
168,8522
169,8354
170,12291
171,12291
172,10781
173,7828
174,8097
175,11720
176,12626
177,9539
178,9539
179,11217
180,6464
181,5178
182,6699
183,10949
184,8790
185,8790
186,10479
187,10770
188,3243
189,4876
190,5580
191,10244
192,13331
193,13331
194,12928
195,14371
196,11586
197,8801
198,5647
199,7895
200,8097
201,10759
202,10054
203,10054
204,8734
205,10278
206,7661
207,7515
208,9752
209,9886
210,9886
211,17010
212,13174
213,16138
214,11541
215,9573
216,12593
217,12436
218,12973
219,6900
220,6900
221,13599
222,7157
223,7884
224,7370
225,10054
226,12045
227,10210
228,10356
229,10356
230,8880
231,8220
232,6039
233,6151
234,5357
235,6565
236,6318
237,6318
238,8835
239,5323
240,7996
241,7582
242,10434
243,8991
244,7236
245,12380
246,12380
247,15288
248,12828
249,14002
250,15881
251,16418
252,12705
253,20925
254,25253
255,25253
256,22144
257,19504
258,25477
259,17010
260,10893
261,11955
262,7951
263,6207
264,9886
265,9886
266,17223
267,9047
268,7157
269,7113
270,9316
271,8074
272,5647
273,5547
274,5547
275,9461
276,11116
277,12503
278,16284
279,31729
280,14383
281,11653
282,5099
283,5413
284,5413
285,5871
286,5491
287,6509
288,5793
289,12011
290,10848
291,9036
292,9036
293,7269
294,10658
295,10915
296,7101
297,11060
298,6441
299,5860
300,5994
301,5994
302,9942
303,16776
304,13812
305,8868
306,13924
307,11340
308,6744
309,6744
310,9338
311,15120
312,8936
313,10736
314,10591
315,9383
316,10781
317,7168
318,7168
319,7873
