0,16172
1,15299
2,15299
3,15143
4,18621
5,19739
6,15143
7,10199
8,12593
9,5379
10,6676
11,6676
12,6542
13,4317
14,4618
15,4261
16,4037
17,6296
18,9987
19,14024
20,14024
21,17894
22,13420
23,18162
24,16977
25,10837
26,12458
27,13879
28,9349
29,9349
30,11072
31,10110
32,8499
33,9774
34,10501
35,11329
36,8052
37,10345
38,8578
39,8578
40,9316
41,9786
42,7370
43,7470
44,8253
45,6721
46,6844
47,5558
48,4495
49,4495
50,8074
51,9663
52,10859
53,8041
54,6721
55,8119
56,7504
57,8209
58,8209
59,8678
60,6990
61,4764
62,7247
63,9204
64,7649
65,6016
66,10479
67,10479
68,9081
69,8611
70,8768
71,8164
72,7929
73,6173
74,5513
75,6565
76,6565
77,6453
78,7135
79,4809
80,6229
81,7135
82,6084
83,6028
84,6028
85,7090
86,10915
87,11027
88,4842
89,3019
90,8902
91,13454
92,13454
93,22983
94,27065
95,26427
96,15926
97,34815
98,22580
99,20332
100,15221
101,10691
102,10859
103,10859
104,14416
105,18878
106,10837
107,23553
108,28138
109,27568
110,19158
111,17894
112,17894
113,14103
114,12268
115,7057
116,2482
117,1688
118,3735
119,3276
120,1979
121,1979
122,4093
123,3254
124,4417
125,3377
126,2315
127,1364
128,3243
129,1465
130,1465
131,1073
132,2303
133,1957
134,2561
135,3813
136,3422
137,2203
138,1867
139,2896
140,3545
141,3545
142,3042
143,4216
144,3735
145,3187
146,8701
147,6128
148,1677
149,3332
150,3332
151,2796
152,4887
153,16720
154,15948
155,21287
156,14002
157,9148
158,9148
159,9707
160,11150
161,8511
162,9014
163,7515
164,8622
165,16529
166,16529
167,15993
168,15299
169,17279
170,23564
171,17145
172,10960
173,15232
174,21775
175,27490
176,27490
177,32109
178,26293
179,20209
180,22312
181,28083
182,26718
183,27445
184,20377
185,20668
186,20668
187,18856
188,16943
189,17961
190,22580
191,21954
192,21361
193,20612
194,22614
195,19594
196,16731
197,16731
198,19616
199,25980
200,23889
201,26248
202,18196
203,23889
204,24537
205,29939
206,20656
207,11060
208,11060
209,11340
210,11888
211,16317
212,13443
213,18095
214,7963
215,12302
216,11295
217,11295
218,10546
219,7258
220,14997
221,13532
222,10020
223,5916
224,9841
225,5267
226,5267
227,13991
228,14796
229,13633
230,17133
231,14013
232,10826
233,12872
234,12872
235,14695
236,15053
237,13823
238,10826
239,7124
240,5670
241,21260
242,21260
243,24314
244,25544
245,15433
246,21271
247,10311
248,8253
249,5124
250,3959
251,3959
252,4205
253,4988
254,6732
255,8018
256,9439
257,10278
258,13219
259,14024
260,14024
261,13331
262,9786
263,10199
264,10658
265,9226
266,6643
267,7526
268,12548
269,12548
270,9864
271,7090
272,6352
273,6956
274,9551
275,6643
276,10155
277,10714
278,10714
279,9920
280,7649
281,6922
282,7672
283,8835
284,10982
285,9786
286,9170
287,9170
288,7146
289,8186
290,8164
291,7448
292,9752
293,12212
294,8432
295,8432
296,6173
297,5961
298,7526
299,7045
300,6643
301,15143
302,13455
303,13455
304,10703
305,14020
306,16954
307,11799
308,15221
309,21339
310,15523
311,22804
312,22804
313,12235
314,17447
315,19202
316,14706
317,14505
318,20656
319,20366
