0,1353
1,2180
2,2180
3,3690
4,3075
5,3757
6,2684
7,1834
8,3176
9,3176
10,357
11,3668
12,1263
13,2415
14,1319
15,89
16,89
17,2091
18,3321
19,995
20,2214
21,3791
22,715
23,5905
24,234
25,234
26,1834
27,4440
28,2203
29,1823
30,3847
31,2001
32,1722
33,1722
34,212
35,1017
36,1509
37,2124
38,2046
39,1319
40,1319
41,0
42,2203
43,1800
44,2974
45,3355
46,2147
47,2471
48,2113
49,2706
50,2706
51,22
52,603
53,1733
54,2069
55,2393
56,1778
57,771
58,3813
59,1286
60,1286
61,2124
62,726
63,1990
64,2896
65,4417
66,4529
67,4473
68,4339
69,4406
70,3657
71,3657
72,2896
73,22
74,6095
75,4719
76,2113
77,3355
78,7448
79,3925
80,3925
81,3433
82,5345
83,4059
84,3735
85,1375
86,3086
87,3086
88,3411
89,3086
90,3131
91,469
92,2315
93,1946
94,1498
95,2661
96,2661
97,2438
98,6911
99,480
100,3522
101,3187
102,6117
103,3869
104,6386
105,6386
106,10814
107,6318
108,2449
109,2885
110,156
111,7504
112,6184
113,1711
114,1711
115,3153
116,9998
117,5066
118,4216
119,704
120,22
121,2896
122,883
123,5502
124,5502
125,3914
126,5088
127,458
128,2281
129,4082
130,5770
131,1867
132,771
133,6128
134,2773
135,2773
136,2460
137,5200
138,167
139,3198
140,4238
141,1230
142,4820
143,816
144,3254
145,3254
146,5983
147,4732
148,3347
149,1239
150,2877
151,357
152,3682
153,1442
154,626
155,626
156,3478
157,4920
158,1677
159,749
160,1934
161,3243
162,2751
163,2158
164,2393
165,2393
166,2695
167,3679
168,2717
169,2740
170,6274
171,4395
172,4261
173,4540
174,4551
175,4551
176,2259
177,4540
178,7347
179,1044
180,1923
181,2639
182,0
183,3008
184,1699
185,1699
186,3075
187,2796
188,1409
189,950
190,4842
191,3780
192,1274
193,2393
194,2393
195,1621
196,1006
197,805
198,2216
199,323
200,1789
201,1789
202,1744
203,872
204,1756
205,1062
206,1532
207,1274
208,1420
209,2516
210,2001
211,3802
212,3802
213,2549
214,2382
215,1588
216,78
217,603
218,436
219,1386
220,1644
221,2438
222,2438
223,4048
224,1901
225,413
226,928
227,682
228,357
229,760
230,1051
231,67
232,67
233,201
234,480
235,212
236,1834
237,659
238,1353
239,671
240,313
241,313
242,257
243,3545
244,1912
245,201
246,559
247,503
248,503
249,111
250,111
251,3153
252,2057
253,827
254,301
255,1118
256,995
257,22
258,223
259,492
260,492
261,1084
262,145
263,201
264,357
265,246
266,950
267,593
268,380
269,391
270,391
271,771
272,458
273,838
274,771
275,335
276,559
277,480
278,402
279,246
280,246
281,805
282,402
283,1140
284,950
285,536
286,648
287,648
288,782
289,894
290,1252
291,1140
292,805
293,436
294,458
295,548
296,760
297,760
298,592
299,447
300,738
301,1006
302,782
303,984
304,883
305,782
306,257
307,1219
308,1219
309,637
310,1297
311,346
312,1062
313,1096
314,872
315,1017
316,1017
317,939
318,760
319,760
