0,24985
1,15579
2,16787
3,19616
4,17022
5,17715
6,17715
7,13510
8,17234
9,17581
10,11821
11,9718
12,11430
13,15456
14,17827
15,17827
16,18386
17,21327
18,25040
19,25119
20,28261
21,20310
22,24381
23,20388
24,14908
25,13823
26,13823
27,9148
28,9059
29,12201
30,14058
31,16630
32,9741
33,15411
34,29950
35,29950
36,35229
37,43259
38,36750
39,32388
40,22614
41,15688
42,14818
43,18889
44,16921
45,16921
46,17312
47,17704
48,17939
49,24839
50,34032
51,35934
52,32690
53,30554
54,33406
55,33406
56,28926
57,23051
58,23287
59,18957
60,15523
61,13801
62,14506
63,16306
64,11978
65,11978
66,10759
67,18531
68,24996
69,26025
70,21439
71,25141
72,19673
73,18811
74,12783
75,12783
76,11978
77,6799
78,8007
79,10803
80,12067
81,17447
82,12582
83,12582
84,12369
85,18050
86,20679
87,21719
88,30063
89,30700
90,29156
91,21875
92,28251
93,26483
94,26483
95,20287
96,16362
97,10512
98,10904
99,13588
100,13745
101,16764
102,16764
103,16820
104,14035
105,12179
106,14695
107,14863
108,14382
109,12828
110,11899
111,11899
112,8432
113,11754
114,13387
115,16787
116,12067
117,14674
118,9048
119,9048
120,10647
121,11497
122,9685
123,12772
124,11519
125,13040
126,11765
127,11441
128,11441
129,9338
130,7135
131,10345
132,8969
133,9741
134,8242
135,8242
136,7124
137,8958
138,8164
139,12089
140,10870
141,20064
142,19214
143,19214
144,17268
145,10255
146,10714
147,9830
148,12089
149,10323
150,6710
151,7370
152,7370
153,8197
154,9998
155,10993
156,12246
157,16172
158,15299
159,15299
160,15143
161,18621
162,19739
163,15143
164,10199
165,12593
166,5379
167,6676
168,6676
169,6542
170,4317
171,4618
172,4261
173,4037
174,6296
175,9987
176,14024
177,14024
178,17894
179,13420
180,18162
181,16977
182,10837
183,12458
184,13879
185,9349
186,9349
187,11072
188,10110
189,8499
190,9774
191,10501
192,11329
193,8052
194,10345
195,8578
196,8578
197,9316
198,9786
199,7370
200,7470
201,8253
202,6721
203,6844
204,5558
205,4495
206,4495
207,8074
208,9663
209,10859
210,8041
211,6721
212,8119
213,7504
214,8209
215,8209
216,8678
217,6990
218,4764
219,7247
220,9204
221,7649
222,6016
223,10479
224,10479
225,9081
226,8611
227,8768
228,8164
229,7929
230,6173
231,5513
232,6565
233,6565
234,6453
235,7135
236,4809
237,6229
238,7135
239,6084
240,6028
241,6028
242,7090
243,10915
244,11027
245,4842
246,3019
247,8902
248,13454
249,13454
250,22983
251,27065
252,26427
253,15926
254,34815
255,22580
256,20332
257,15221
258,10691
259,10859
260,10859
261,14416
262,18878
263,10837
264,23553
265,28138
266,27568
267,19158
268,17894
269,17894
270,14103
271,12268
272,7057
273,2482
274,1688
275,3735
276,3276
277,1979
278,1979
279,4093
280,3254
281,4417
282,3377
283,2315
284,1364
285,3243
286,1465
287,1465
288,1073
289,2303
290,1957
291,2561
292,3813
293,3422
294,2203
295,1867
296,2896
297,3545
298,3545
299,3042
300,4216
301,3735
302,3187
303,8701
304,6128
305,1677
306,3332
307,3332
308,2796
309,4887
310,16720
311,15948
312,21287
313,14002
314,9148
315,9148
316,9707
317,11150
318,8511
319,9014
