0,1028
1,201
2,201
3,1230
4,1118
5,950
6,917
7,995
8,2292
9,2292
10,1521
11,570
12,1431
13,738
14,917
15,2169
16,2415
17,2415
18,3120
19,313
20,313
21,167
22,950
23,424
24,603
25,861
26,861
27,861
28,402
29,961
30,1632
31,1409
32,1409
33,2449
34,2057
35,2057
36,0
37,123
38,1554
39,0
40,1610
41,849
42,682
43,738
44,738
45,1453
46,1632
47,22
48,648
49,89
50,167
51,458
52,715
53,715
54,928
55,928
56,234
57,413
58,671
59,33
60,805
61,805
62,1353
63,246
64,738
65,738
66,234
67,1241
68,570
69,1644
70,1923
71,1588
72,973
73,726
74,771
75,771
76,1006
77,1565
78,469
79,1990
80,1263
81,704
82,1006
83,659
84,1487
85,1487
86,33
87,1219
88,1279
89,1379
90,1047
91,2035
92,2156
93,1554
94,3892
95,3892
96,3892
97,693
98,3109
99,2583
100,726
101,726
102,2382
103,2371
104,1856
105,2393
106,1968
107,1968
108,1934
109,5066
110,2415
111,3243
112,1509
113,1375
114,3142
115,3142
116,2113
117,2113
118,1878
119,570
120,905
121,1867
122,1867
123,301
124,301
125,2527
126,1241
127,313
128,1711
129,715
130,905
131,984
132,212
133,805
134,805
135,503
136,301
137,704
138,536
139,123
140,458
141,89
142,89
143,592
144,592
145,603
146,525
147,301
148,324
149,11
150,11
151,592
152,447
153,536
154,369
155,469
156,961
157,961
158,0
159,682
160,1442
161,626
162,458
163,234
164,234
165,335
166,715
167,693
168,693
169,682
170,984
171,2292
172,1521
173,615
174,984
175,984
176,905
177,1118
178,782
179,2057
180,873
181,1096
182,1129
183,1129
184,1151
185,1543
186,246
187,626
188,838
189,570
190,838
191,917
192,313
193,313
194,313
195,917
196,391
197,1330
198,492
199,1286
200,1286
201,525
202,782
203,1263
204,2046
205,2046
206,78
207,100
208,615
209,278
210,1112
211,1185
212,637
213,760
214,111
215,111
216,111
217,0
218,827
219,167
220,715
221,581
222,805
223,1711
224,1167
225,2209
226,2628
227,2628
228,2236
229,928
230,650
231,659
232,1767
233,1990
234,771
235,1632
236,1901
237,1901
238,223
239,447
240,223
241,1230
242,671
243,135
244,233
245,234
246,324
247,917
248,223
249,223
250,67
251,380
252,167
253,480
254,55
255,134
256,246
257,257
258,257
259,257
260,380
261,190
262,33
263,257
264,123
265,123
266,190
267,346
268,123
269,268
270,268
271,167
272,246
273,156
274,190
275,268
276,212
277,257
278,335
279,335
280,335
281,424
282,268
283,257
284,212
285,145
286,145
287,246
288,190
289,178
290,167
291,123
292,156
293,134
294,134
295,190
296,123
297,123
298,145
299,234
300,178
301,156
302,492
303,704
304,514
305,11
306,212
307,212
308,67
309,167
310,313
311,22
312,145
313,324
314,234
315,234
316,223
317,123
318,145
319,234
